F. contable;F. valor;Concepto;Importe;Saldo anterior;Saldo;Seq;Import_num;Saldo anterior;Tiene fecha;Fecha Valor Concepto;Clave_Concepto;Categoria;Subcategoria;Mes_Valor_Concepto;Fijo_Variable
02/07/2019;02/07/2019;T/WWW.JUST-EAT.ES 29-06-2019;-24,95;20994,06;20969,11;12296;-24,95;20969,11;2019-06-29;29/06/2019;WWWJUSTEATES;Gastos_Ocio y transporte;Restaurantes;6;VARIABLES
03/07/2019;03/07/2019;R/AJUNTAMENT D IMPOST VEHICLES T;-62,78;20969,11;20906,33;12297;-62,78;20906,33;2019-07-03;03/07/2019;AJUNTAMENT;Gastos_Banco y organismos;Ayuntamiento;7;FIJO
04/07/2019;04/07/2019;T/CATALUNYA CAIX/EL P 01-07-2019;-2,75;20906,33;20903,58;12298;-2,75;20903,58;2019-07-01;01/07/2019;CATALUNYA;Gastos_Ocio y transporte;Restaurantes;7;VARIABLES
05/07/2019;05/07/2019;R/Ajuntament d Abonaments IMES j;-36,40;20903,58;20867,18;12299;-36,40;20867,18;2019-07-05;05/07/2019;AJUNTAMENT;Gastos_Banco y organismos;Ayuntamiento;7;FIJO
05/07/2019;02/07/2019;T/AMAZON .ES*M62XD9S14 AM;-225,00;20867,18;20642,18;12300;-225,00;20642,18;2019-07-02;02/07/2019;AMAZON;Gastos_Compras;Hobbys;7;VARIABLES
06/07/2019;06/07/2019;T/CATALUNYA CAIX/EL P 03-07-2019;-3,85;20642,18;20638,33;12301;-3,85;20638,33;2019-07-03;03/07/2019;CATALUNYA;Gastos_Ocio y transporte;Restaurantes;7;VARIABLES
07/07/2019;07/07/2019;T/AUTOPISTAS TERRASSA 04-07-2019;-1,44;20638,33;20636,89;12302;-1,44;20636,89;2019-07-04;04/07/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;7;VARIABLES
07/07/2019;07/07/2019;T/AUTOPISTAS TERRASSA 04-07-2019;-1,44;20636,89;20635,45;12303;-1,44;20635,45;2019-07-04;04/07/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;7;VARIABLES
07/07/2019;07/07/2019;T/CATALUNYA CAIX/EL P 04-07-2019;-3,50;20635,45;20631,95;12304;-3,50;20631,95;2019-07-04;04/07/2019;CATALUNYA;Gastos_Ocio y transporte;Restaurantes;7;VARIABLES
08/07/2019;08/07/2019;T/CATALUNYA CAIX/EL P 05-07-2019;-8,70;20631,95;20623,25;12305;-8,70;20623,25;2019-07-05;05/07/2019;CATALUNYA;Gastos_Ocio y transporte;Restaurantes;7;VARIABLES
08/07/2019;08/07/2019;T/TOCINERIES VENTURA/ 05-07-2019;-11,58;20623,25;20611,67;12306;-11,58;20611,67;2019-07-05;05/07/2019;TOCINERIES;Gastos_Compras;Supermercado;7;VARIABLES
08/07/2019;08/07/2019;T/ORIENT CARS - RECA/TERRASSA;-285,68;20611,67;20325,99;12307;-285,68;20325,99;2019-07-08;08/07/2019;ORIENT;Gastos_Vivienda y vehiculo;Mnto. vehiculo;7;VARIABLE
09/07/2019;09/07/2019;T/WWW.JUST-EAT.ES     06-07-2019;-36,60;20325,99;20289,39;12308;-36,60;20289,39;2019-07-06;06/07/2019;WWWJUSTEATES;Gastos_Ocio y transporte;Restaurantes;7;VARIABLES
09/07/2019;09/07/2019;T/WWW.JUST-EAT.ES     06-07-2019;-24,10;20289,39;20265,29;12309;-24,10;20265,29;2019-07-06;06/07/2019;WWWJUSTEATES;Gastos_Ocio y transporte;Restaurantes;7;VARIABLES
10/07/2019;10/07/2019;T/MERKAL CALZADOS S/B 07-07-2019;-41,99;20265,29;20223,30;12310;-41,99;20223,30;2019-07-07;07/07/2019;MERKAL;Gastos_Compras;Ropa;7;VARIABLES
10/07/2019;10/07/2019;T/WWW.JUST-EAT.ES     07-07-2019;-32,10;20223,30;20191,20;12311;-32,10;20191,20;2019-07-07;07/07/2019;WWWJUSTEATES;Gastos_Ocio y transporte;Restaurantes;7;VARIABLES
10/07/2019;10/07/2019;T/AUTOPISTAS TERRASSA 05-07-2019;-1,44;20191,20;20189,76;12312;-1,44;20189,76;2019-07-05;05/07/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;7;VARIABLES
11/07/2019;11/07/2019;T/CATALUNYA CAIX/EL P 08-07-2019;-1,50;20189,76;20188,26;12313;-1,50;20188,26;2019-07-08;08/07/2019;CATALUNYA;Gastos_Ocio y transporte;Restaurantes;7;VARIABLES
11/07/2019;11/07/2019;T/BON AREA            08-07-2019;-2,45;20188,26;20185,81;12314;-2,45;20185,81;2019-07-08;08/07/2019;BON;Gastos_Compras;Supermercado;7;VARIABLES
11/07/2019;11/07/2019;T/CATALUNYA CAIX/EL P 08-07-2019;-2,00;20185,81;20183,81;12315;-2,00;20183,81;2019-07-08;08/07/2019;CATALUNYA;Gastos_Ocio y transporte;Restaurantes;7;VARIABLES
11/07/2019;11/07/2019;T/SUPER.REYPA  /TARRA 08-07-2019;-8,99;20183,81;20174,82;12316;-8,99;20174,82;2019-07-08;08/07/2019;SUPERREYPA;Gastos_Compras;Supermercado;7;VARIABLES
11/07/2019;11/07/2019;T/FRUTAS Y VERDURAS / 08-07-2019;-6,32;20174,82;20168,50;12317;-6,32;20168,50;2019-07-08;08/07/2019;FRUTAS;Gastos_Compras;Supermercado;7;VARIABLES
12/07/2019;12/07/2019;R/. FINQUES GASS Vto 01-07-19 Rec;-75,31;20168,50;20093,19;12318;-75,31;20093,19;2019-07-01;01/07/2019;FINQUES;Gastos_Vivienda y vehiculo;Alquiler Parking;7;FIJO
12/07/2019;12/07/2019;R/TELEFONO VODAFONE;-97,92;20093,19;19995,27;12319;-97,92;19995,27;2019-07-12;12/07/2019;TELEFONO;Gastos_Servicios tipicos;Telecomunicaciones;7;FIJO
12/07/2019;10/07/2019;T/KIABI.ES;-123,00;19995,27;19872,27;12320;-123,00;19872,27;2019-07-10;10/07/2019;KIABIES;Gastos_Compras;Ropa;7;VARIABLES
12/07/2019;12/07/2019;T/AUTOPISTAS TERRASSA 09-07-2019;-1,44;19872,27;19870,83;12321;-1,44;19870,83;2019-07-09;09/07/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;7;VARIABLES
12/07/2019;12/07/2019;T/CATALUNYA CAIX/EL P 09-07-2019;-2,00;19870,83;19868,83;12322;-2,00;19868,83;2019-07-09;09/07/2019;CATALUNYA;Gastos_Ocio y transporte;Restaurantes;7;VARIABLES
12/07/2019;12/07/2019;T/CATALUNYA CAIX/EL P 09-07-2019;-2,00;19868,83;19866,83;12323;-2,00;19866,83;2019-07-09;09/07/2019;CATALUNYA;Gastos_Ocio y transporte;Restaurantes;7;VARIABLES
14/07/2019;14/07/2019;T/PARKING VAPOR GRAN/ 11-07-2019;-3,90;19866,83;19862,93;12324;-3,90;19862,93;2019-07-11;11/07/2019;PARKING;Gastos_Ocio y transporte;Parking y peaje;7;VARIABLES
14/07/2019;14/07/2019;T/WWW.JUST-EAT.ES     11-07-2019;-24,99;19862,93;19837,94;12325;-24,99;19837,94;2019-07-11;11/07/2019;WWWJUSTEATES;Gastos_Ocio y transporte;Restaurantes;7;VARIABLES
15/07/2019;15/07/2019;R/NATURGY IBER NATURGY2763048071;-4,69;19837,94;19833,25;12326;-4,69;19833,25;2019-07-15;15/07/2019;NATURGY;Gastos_Servicios tipicos;Gas;7;FIJO
15/07/2019;15/07/2019;T/WWW.JUST-EAT.ES     12-07-2019;-32,55;19833,25;19800,70;12327;-32,55;19800,70;2019-07-12;12/07/2019;WWWJUSTEATES;Gastos_Ocio y transporte;Restaurantes;7;VARIABLES
15/07/2019;15/07/2019;T/CATALUNYA CAIX/EL P 12-07-2019;-8,70;19800,70;19792,00;12328;-8,70;19792,00;2019-07-12;12/07/2019;CATALUNYA;Gastos_Ocio y transporte;Restaurantes;7;VARIABLES
16/07/2019;16/07/2019;R/SEGUROS CCM VIDA Y P Recibo:157;-19,33;19792,00;19772,67;12329;-19,33;19772,67;2019-07-16;16/07/2019;CCM;Gastos_Seguros;Seguro vida;7;FIJO
16/07/2019;16/07/2019;R/SEGUROS CCM VIDA Y P Recibo:157;-15,73;19772,67;19756,94;12330;-15,73;19756,94;2019-07-16;16/07/2019;CCM;Gastos_Seguros;Seguro vida;7;FIJO
16/07/2019;16/07/2019;R/LUZ ENDESA ENERG FACTURA DE ELE;-120,65;19756,94;19636,29;12331;-120,65;19636,29;2019-07-16;16/07/2019;ELE;Gastos_Servicios tipicos;Electricidad;7;FIJO
16/07/2019;16/07/2019;T/AUTOPISTAS TERRASSA 13-07-2019;-2,62;19636,29;19633,67;12332;-2,62;19633,67;2019-07-13;13/07/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;7;VARIABLES
17/07/2019;17/07/2019;T/WWW.JUST-EAT.ES     14-07-2019;-32,99;19633,67;19600,68;12333;-32,99;19600,68;2019-07-14;14/07/2019;WWWJUSTEATES;Gastos_Ocio y transporte;Restaurantes;7;VARIABLES
18/07/2019;18/07/2019;T/CATALUNYA CAIX/EL P 15-07-2019;-2,50;19600,68;19598,18;12334;-2,50;19598,18;2019-07-15;15/07/2019;CATALUNYA;Gastos_Ocio y transporte;Restaurantes;7;VARIABLES
19/07/2019;17/07/2019;DEV.COMPRA TJKIABI.ES;10,00;19598,18;19608,18;12335;10,00;19608,18;2019-07-17;17/07/2019;DEVCOMPRA;Ingresos;Devoluciones;7;VARIABLES
19/07/2019;19/07/2019;T/AUTOPISTAS TERRASSA 16-07-2019;-1,44;19608,18;19606,74;12336;-1,44;19606,74;2019-07-16;16/07/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;7;VARIABLES
22/07/2019;22/07/2019;T/WWW.JUST-EAT.ES     19-07-2019;-28,95;19606,74;19577,79;12337;-28,95;19577,79;2019-07-19;19/07/2019;WWWJUSTEATES;Gastos_Ocio y transporte;Restaurantes;7;VARIABLES
23/07/2019;23/07/2019;T/KIABI BARICENT/BARB 20-07-2019;-100,00;19577,79;19477,79;12338;-100,00;19477,79;2019-07-20;20/07/2019;KIABI;Gastos_Compras;Ropa;7;VARIABLES
26/07/2019;26/07/2019;BONIF.COM.5540556264970036;24,00;19477,79;19501,79;12339;24,00;19501,79;2019-07-26;26/07/2019;BONIFCOM;Ingresos;Devoluciones;7;VARIABLES
26/07/2019;26/07/2019;COMIS.TARJETAS5540556264970036;-24,00;19501,79;19477,79;12340;-24,00;19477,79;2019-07-26;26/07/2019;COMISTARJETAS;Gastos_Banco y organismos;Cargos banco;7;FIJO
26/07/2019;26/07/2019;HAB.AJUNTAMENT DE TERRASSA Transfe;2701,43;19477,79;22179,22;12341;2701,43;22179,22;2019-07-26;26/07/2019;HABAJUNTAMENT;Ingresos;Nomina;7;FIJO
26/07/2019;24/07/2019;T/Amazon .es*MH9BA2EI4;-249,00;22179,22;21930,22;12342;-249,00;21930,22;2019-07-24;24/07/2019;AMAZON;Gastos_Compras;Hobbys;7;VARIABLES
26/07/2019;26/07/2019;T/AUTOPISTA MARE NOST 20-07-2019;-7,35;21930,22;21922,87;12343;-7,35;21922,87;2019-07-20;20/07/2019;AUTOPISTA;Gastos_Ocio y transporte;Parking y peaje;7;VARIABLES
26/07/2019;26/07/2019;T/A.C.E.S.A B MART -L 20-07-2019;-10,90;21922,87;21911,97;12344;-10,90;21911,97;2019-07-20;20/07/2019;ACESA;Gastos_Ocio y transporte;Parking y peaje;7;VARIABLES
30/07/2019;30/07/2019;TRANSFBBVABCLM;1200,00;21911,97;23111,97;12345;1200,00;23111,97;2019-07-30;30/07/2019;TRANSFBBVABCLM;No computable;traspasos, transf.;7;
31/07/2019;31/07/2019;REC.6061.9600001223;-448,11;23111,97;22663,86;12346;-448,11;22663,86;2019-07-31;31/07/2019;REC;Gastos_Banco y organismos;Hipoteca;7;FIJO
31/07/2019;31/07/2019;R/AJUNTAMENT D TAXA RESIDUS  CA;-57,66;22663,86;22606,20;12347;-57,66;22606,20;2019-07-31;31/07/2019;AJUNTAMENT;Gastos_Banco y organismos;Ayuntamiento;7;FIJO
01/08/2019;01/08/2019;FACT TARJETASTARJ.CREDITO 07126017 19-08-01;-792,09;22606,20;21814,11;12348;-792,09;21814,11;2019-08-01;31/07/2019;FACT;No computable;Recibo Tarjeta;7;
01/08/2019;01/08/2019;FACT TARJETASTARJ.CREDITO 42689013 19-08-01;-764,88;21814,11;21049,23;12349;-764,88;21049,23;2019-08-01;31/07/2019;FACT;No computable;Recibo Tarjeta;7;
02/08/2019;02/08/2019;T/VIENA TORTOSA       30-07-2019;-6,90;21049,23;21042,33;12350;-6,90;21042,33;2019-07-30;30/07/2019;VIENA;Gastos_Ocio y transporte;Restaurantes;7;VARIABLES
02/08/2019;02/08/2019;T/REDONDEO S0LIDARI/B 30-07-2019;-0,10;21042,33;21042,23;12351;-0,10;21042,23;2019-07-30;30/07/2019;REDONDEO;Gastos_Salud, saber y deporte;Solidaridad;7;VARIABLES
05/08/2019;05/08/2019;R/. FINQUES GASS Vto 01-08-19 Rec;-75,31;21042,23;20966,92;12352;-75,31;20966,92;2019-08-01;01/08/2019;FINQUES;Gastos_Vivienda y vehiculo;Alquiler Parking;8;FIJO
05/08/2019;05/08/2019;T/FARMACIA LINA MONLL 02-08-2019;-34,18;20966,92;20932,74;12353;-34,18;20932,74;2019-08-02;02/08/2019;FARMACIA;Gastos_Salud, saber y deporte;Farmacia;8;VARIABLES
06/08/2019;06/08/2019;R/LUZ ENDESA ENERG FACTURA DE GAS;-115,64;20932,74;20817,10;12354;-115,64;20817,10;2019-08-06;06/08/2019;GAS;Gastos_Servicios tipicos;Gas;8;FIJO
07/08/2019;07/08/2019;T/RESTAURANTE JIN     04-08-2019;-45,95;20817,10;20771,15;12355;-45,95;20771,15;2019-08-04;04/08/2019;RESTAURANTE;Gastos_Ocio y transporte;Restaurantes;8;VARIABLES
07/08/2019;07/08/2019;T/TEMPLE              04-08-2019;-5,17;20771,15;20765,98;12356;-5,17;20765,98;2019-08-04;04/08/2019;TEMPLE;Gastos_Ocio y transporte;Gasolina;8;VARIABLES
07/08/2019;07/08/2019;T/ES LOURDES SL       04-08-2019;-17,98;20765,98;20748,00;12357;-17,98;20748,00;2019-08-04;04/08/2019;LOURDES;Gastos_Ocio y transporte;Gasolina;8;VARIABLES
08/08/2019;08/08/2019;T/CIUDAD DEL TRA/MARI 05-08-2019;-31,73;20748,00;20716,27;12358;-31,73;20716,27;2019-08-05;05/08/2019;CIUDAD;Gastos_Ocio y transporte;Gasolina;8;VARIABLES
09/08/2019;09/08/2019;T/AUTOPISTA MARE NOST 04-08-2019;-19,50;20716,27;20696,77;12359;-19,50;20696,77;2019-08-04;04/08/2019;AUTOPISTA;Gastos_Ocio y transporte;Parking y peaje;8;VARIABLES
10/08/2019;10/08/2019;T/HOSTAL NUEVO TROPIC 07-08-2019;-28,60;20696,77;20668,17;12360;-28,60;20668,17;2019-08-07;07/08/2019;HOSTAL;Gastos_Ocio y transporte;Restaurantes;8;VARIABLES
11/08/2019;11/08/2019;T/DECATHLON MOTRIL    08-08-2019;-19,98;20668,17;20648,19;12361;-19,98;20648,19;2019-08-08;08/08/2019;DECATHLON;Gastos_Compras;Deportivo;8;VARIABLES
11/08/2019;11/08/2019;T/CUEVAS DE NERJ/VILA 08-08-2019;-51,00;20648,19;20597,19;12362;-51,00;20597,19;2019-08-08;08/08/2019;CUEVAS;Gastos_Ocio y transporte;Otros ocio;8;VARIABLES
11/08/2019;11/08/2019;T/HOSTAL NUEVO TROPIC 08-08-2019;-11,00;20597,19;20586,19;12363;-11,00;20586,19;2019-08-08;08/08/2019;HOSTAL;Gastos_Ocio y transporte;Restaurantes;8;VARIABLES
13/08/2019;13/08/2019;R/COMSA SERVIC Factura GB19-0581;-76,45;20586,19;20509,74;12364;-76,45;20509,74;2019-08-13;13/08/2019;COMSA;Gastos_Ocio y transporte;Gasolina;8;VARIABLES
13/08/2019;13/08/2019;R/TELEFONO VODAFONE;-86,93;20509,74;20422,81;12365;-86,93;20422,81;2019-08-13;13/08/2019;TELEFONO;Gastos_Servicios tipicos;Telecomunicaciones;8;FIJO
13/08/2019;10/08/2019;T/RESTAURANTE OLYMPIA;-42,00;20422,81;20380,81;12366;-42,00;20380,81;2019-08-10;10/08/2019;RESTAURANTE;Gastos_Ocio y transporte;Restaurantes;8;VARIABLES
13/08/2019;13/08/2019;T/E.S.VALENCIA SERR/ 10-08-2019;-34,38;20380,81;20346,43;12367;-34,38;20346,43;2019-08-10;10/08/2019;ESVALENCIA;Gastos_Ocio y transporte;Gasolina;8;VARIABLES
13/08/2019;13/08/2019;T/CAFET.LA LECHERA (/ 10-08-2019;-12,70;20346,43;20333,73;12368;-12,70;20333,73;2019-08-10;10/08/2019;CAFETLA;Gastos_Ocio y transporte;Restaurantes;8;VARIABLES
15/08/2019;15/08/2019;R/SEGUROS CCM VIDA Y P Recibo:157;-19,25;20333,73;20314,48;12369;-19,25;20314,48;2019-08-15;15/08/2019;CCM;Gastos_Seguros;Seguro vida;8;FIJO
15/08/2019;15/08/2019;R/SEGUROS CCM VIDA Y P Recibo:157;-15,66;20314,48;20298,82;12370;-15,66;20298,82;2019-08-15;15/08/2019;CCM;Gastos_Seguros;Seguro vida;8;FIJO
16/08/2019;16/08/2019;R/NATURGY IBER NATURGY2763048081;-4,77;20298,82;20294,05;12371;-4,77;20294,05;2019-08-16;16/08/2019;NATURGY;Gastos_Servicios tipicos;Gas;8;FIJO
16/08/2019;16/08/2019;T/AUTOPISTA MARE NOST 10-08-2019;-8,80;20294,05;20285,25;12372;-8,80;20285,25;2019-08-10;10/08/2019;AUTOPISTA;Gastos_Ocio y transporte;Parking y peaje;8;VARIABLES
20/08/2019;16/08/2019;T/AMAZON .ES*MH2775IF4 AM;-378,00;20285,25;19907,25;12373;-378,00;19907,25;2019-08-16;16/08/2019;AMAZON;Gastos_Compras;Hobbys;8;VARIABLES
20/08/2019;17/08/2019;T/ADY*NETFLIX;-11,99;19907,25;19895,26;12374;-11,99;19895,26;2019-08-17;17/08/2019;ADYNETFLIX;Gastos_Servicios tipicos;Servicios online;8;FIJO
21/08/2019;21/08/2019;T/WWW.JUST-EAT.ES     18-08-2019;-24,25;19895,26;19871,01;12375;-24,25;19871,01;2019-08-18;18/08/2019;WWWJUSTEATES;Gastos_Ocio y transporte;Restaurantes;8;VARIABLES
21/08/2019;21/08/2019;T/AUTOPISTAS TERRASSA 17-08-2019;-2,62;19871,01;19868,39;12376;-2,62;19868,39;2019-08-17;17/08/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;8;VARIABLES
23/08/2019;23/08/2019;T/AUTOPISTAS TERRASSA 20-08-2019;-1,44;19868,39;19866,95;12377;-1,44;19866,95;2019-08-20;20/08/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;8;VARIABLES
23/08/2019;23/08/2019;T/AUTOPISTAS TERRASSA 20-08-2019;-1,44;19866,95;19865,51;12378;-1,44;19865,51;2019-08-20;20/08/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;8;VARIABLES
23/08/2019;23/08/2019;T/CATALUNYA CAIX/EL P 20-08-2019;-7,35;19865,51;19858,16;12379;-7,35;19858,16;2019-08-20;20/08/2019;CATALUNYA;Gastos_Ocio y transporte;Restaurantes;8;VARIABLES
23/08/2019;23/08/2019;T/WWW.JUST-EAT.ES     20-08-2019;-30,75;19858,16;19827,41;12380;-30,75;19827,41;2019-08-20;20/08/2019;WWWJUSTEATES;Gastos_Ocio y transporte;Restaurantes;8;VARIABLES
23/08/2019;23/08/2019;T/AUTOPISTA MARE NOST 17-08-2019;-7,35;19827,41;19820,06;12381;-7,35;19820,06;2019-08-17;17/08/2019;AUTOPISTA;Gastos_Ocio y transporte;Parking y peaje;8;VARIABLES
24/08/2019;24/08/2019;T/AUTOPISTAS TERRASSA 21-08-2019;-1,44;19820,06;19818,62;12382;-1,44;19818,62;2019-08-21;21/08/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;8;VARIABLES
24/08/2019;24/08/2019;T/CATALUNYA CAIX/EL P 21-08-2019;-8,60;19818,62;19810,02;12383;-8,60;19810,02;2019-08-21;21/08/2019;CATALUNYA;Gastos_Ocio y transporte;Restaurantes;8;VARIABLES
24/08/2019;24/08/2019;T/A.C.E.S.A LIM SCAP7 17-08-2019;-10,90;19810,02;19799,12;12384;-10,90;19799,12;2019-08-17;17/08/2019;ACESA;Gastos_Ocio y transporte;Parking y peaje;8;VARIABLES
26/08/2019;26/08/2019;T/TERRACASA         / 23-08-2019;-12,62;19799,12;19786,50;12385;-12,62;19786,50;2019-08-23;23/08/2019;TERRACASA;Gastos_Compras;Otras compras;8;VARIABLES
26/08/2019;26/08/2019;T/CATALUNYA CAIX/EL P 23-08-2019;-8,60;19786,50;19777,90;12386;-8,60;19777,90;2019-08-23;23/08/2019;CATALUNYA;Gastos_Ocio y transporte;Restaurantes;8;VARIABLES
26/08/2019;26/08/2019;T/CATALUNYA CAIX/EL P 23-08-2019;-2,50;19777,90;19775,40;12387;-2,50;19775,40;2019-08-23;23/08/2019;CATALUNYA;Gastos_Ocio y transporte;Restaurantes;8;VARIABLES
28/08/2019;28/08/2019;HAB.AJUNTAMENT DE TERRASSA Transfe;2576,07;19775,40;22351,47;12388;2576,07;22351,47;2019-08-28;28/08/2019;HABAJUNTAMENT;Ingresos;Nomina;8;FIJO
29/08/2019;29/08/2019;TRANSFBBVABCLM;1200,00;22351,47;23551,47;12389;1200,00;23551,47;2019-08-29;29/08/2019;TRANSFBBVABCLM;No computable;traspasos, transf.;8;
30/08/2019;30/08/2019;T/WWW.JUST-EAT.ES     27-08-2019;-11,96;23551,47;23539,51;12390;-11,96;23539,51;2019-08-27;27/08/2019;WWWJUSTEATES;Gastos_Ocio y transporte;Restaurantes;8;VARIABLES
30/08/2019;30/08/2019;T/IKEA SABADELL     / 27-08-2019;-11,50;23539,51;23528,01;12391;-11,50;23528,01;2019-08-27;27/08/2019;IKEA;Gastos_Vivienda y vehiculo;Mnto. hogar;8;VARIABLES
30/08/2019;30/08/2019;T/IKEA REST. SABADEL/ 27-08-2019;-14,95;23528,01;23513,06;12392;-14,95;23513,06;2019-08-27;27/08/2019;IKEA;Gastos_Vivienda y vehiculo;Mnto. hogar;8;VARIABLES
30/08/2019;30/08/2019;T/SUPER.REYPA  /TARRA 27-08-2019;-9,78;23513,06;23503,28;12393;-9,78;23503,28;2019-08-27;27/08/2019;SUPERREYPA;Gastos_Compras;Supermercado;8;VARIABLES
31/08/2019;31/08/2019;REC.6061.9600001223;-448,11;23503,28;23055,17;12394;-448,11;23055,17;2019-08-31;31/08/2019;REC;Gastos_Banco y organismos;Hipoteca;8;FIJO
31/08/2019;31/08/2019;T/AUTOPISTAS TERRASSA 28-08-2019;-1,44;23055,17;23053,73;12395;-1,44;23053,73;2019-08-28;28/08/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;8;VARIABLES
31/08/2019;31/08/2019;T/RODELAS           / 28-08-2019;-25,00;23053,73;23028,73;12396;-25,00;23028,73;2019-08-28;28/08/2019;RODELAS;Gastos_Salud, saber y deporte;Belleza;8;VARIABLES
01/09/2019;01/09/2019;FACT TARJETASTARJ.CREDITO 07126017 19-09-01;-899,44;23028,73;22129,29;12397;-899,44;22129,29;2019-09-01;31/08/2019;FACT;No computable;Recibo Tarjeta;8;
01/09/2019;01/09/2019;FACT TARJETASTARJ.CREDITO 42689013 19-09-01;-989,11;22129,29;21140,18;12398;-989,11;21140,18;2019-09-01;31/08/2019;FACT;No computable;Recibo Tarjeta;8;
01/09/2019;01/09/2019;T/BON AREA            29-08-2019;-12,32;21140,18;21127,86;12399;-12,32;21127,86;2019-08-29;29/08/2019;BON;Gastos_Compras;Supermercado;8;VARIABLES
01/09/2019;01/09/2019;T/CATALUNYA CAIX/EL P 29-08-2019;-3,00;21127,86;21124,86;12400;-3,00;21124,86;2019-08-29;29/08/2019;CATALUNYA;Gastos_Ocio y transporte;Restaurantes;8;VARIABLES
02/09/2019;02/09/2019;T/NOSTRUM          /B 30-08-2019;-9,00;21124,86;21115,86;12401;-9,00;21115,86;2019-08-30;30/08/2019;NOSTRUM;Gastos_Ocio y transporte;Restaurantes;8;VARIABLES
02/09/2019;02/09/2019;T/E.S. RUBI II        30-08-2019;-43,25;21115,86;21072,61;12402;-43,25;21072,61;2019-08-30;30/08/2019;RUBI;Gastos_Ocio y transporte;Gasolina;8;VARIABLES
03/09/2019;03/09/2019;T/CINES OSCAR       / 31-08-2019;-12,60;21072,61;21060,01;12403;-12,60;21060,01;2019-08-31;31/08/2019;CINES;Gastos_Ocio y transporte;Espectáculos;8;VARIABLES
03/09/2019;03/09/2019;T/FORN DE PA CAL PORT 31-08-2019;-23,30;21060,01;21036,71;12404;-23,30;21036,71;2019-08-31;31/08/2019;FORN;Gastos_Compras;Supermercado;8;VARIABLES
03/09/2019;03/09/2019;T/AUTOPISTAS TERRASSA 29-08-2019;-1,44;21036,71;21035,27;12405;-1,44;21035,27;2019-08-29;29/08/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;8;VARIABLES
04/09/2019;04/09/2019;T/WWW.JUST-EAT.ES     01-09-2019;-28,60;21035,27;21006,67;12406;-28,60;21006,67;2019-09-01;01/09/2019;WWWJUSTEATES;Gastos_Ocio y transporte;Restaurantes;9;VARIABLES
04/09/2019;04/09/2019;T/WWW.JUST-EAT.ES     01-09-2019;-19,12;21006,67;20987,55;12407;-19,12;20987,55;2019-09-01;01/09/2019;WWWJUSTEATES;Gastos_Ocio y transporte;Restaurantes;9;VARIABLES
05/09/2019;05/09/2019;T/CATALUNYA CAIX/EL P 02-09-2019;-2,50;20987,55;20985,05;12408;-2,50;20985,05;2019-09-02;02/09/2019;CATALUNYA;Gastos_Ocio y transporte;Restaurantes;9;VARIABLES
06/09/2019;06/09/2019;T/CATALUNYA CAIX/EL P 03-09-2019;-2,50;20985,05;20982,55;12409;-2,50;20982,55;2019-09-03;03/09/2019;CATALUNYA;Gastos_Ocio y transporte;Restaurantes;9;VARIABLES
07/09/2019;07/09/2019;T/CEDIPSA LLEIDA II   /ALFRES;-33,93;20982,55;20948,62;12410;-33,93;20948,62;2019-09-07;07/09/2019;CEDIPSA;Gastos_Ocio y transporte;Gasolina;9;VARIABLES
07/09/2019;07/09/2019;T/DECATHLON PAMPLON/BERRIOZAR;-58,96;20948,62;20889,66;12411;-58,96;20889,66;2019-09-07;07/09/2019;DECATHLON;Gastos_Compras;Deportivo;9;VARIABLES
07/09/2019;07/09/2019;T/RESTAURANTE OLARI  /IRURITA;-67,98;20889,66;20821,68;12412;-67,98;20821,68;2019-09-07;07/09/2019;RESTAURANTE;Gastos_Ocio y transporte;Restaurantes;9;VARIABLES
07/09/2019;07/09/2019;T/WWW.JUST-EAT.ES     04-09-2019;-21,60;20821,68;20800,08;12413;-21,60;20800,08;2019-09-04;04/09/2019;WWWJUSTEATES;Gastos_Ocio y transporte;Restaurantes;9;VARIABLES
07/09/2019;07/09/2019;T/BONAREA REDONDEO /B 04-09-2019;-0,14;20800,08;20799,94;12414;-0,14;20799,94;2019-09-04;04/09/2019;BONAREA;Gastos_Compras;Supermercado;9;VARIABLES
07/09/2019;07/09/2019;T/BON AREA            04-09-2019;-25,86;20799,94;20774,08;12415;-25,86;20774,08;2019-09-04;04/09/2019;BON;Gastos_Compras;Supermercado;9;VARIABLES
07/09/2019;07/09/2019;T/AUTOPISTAS TERRASSA 03-09-2019;-2,62;20774,08;20771,46;12416;-2,62;20771,46;2019-09-03;03/09/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;9;VARIABLES
